Passenger_Record_ID,Flight_ID,Passenger_Count,Ticket_Class,Ticket_Revenue
1074,1074,94,Economy,282000
1075,1075,137,Business,1096000
1076,1076,164,Economy,492000
1077,1077,217,Economy,651000
1078,1078,179,Economy,537000
1079,1079,209,Economy,627000
1080,1080,50,Economy,150000
1081,1081,67,Economy,201000
1082,1082,241,Business,1928000
1083,1083,209,Economy,627000
1084,1084,58,Business,464000
1085,1085,104,Business,832000
1086,1086,116,Business,928000
1087,1087,73,Business,584000
1088,1088,170,Business,1360000
1089,1089,60,Business,480000
1090,1090,205,Economy,615000
1091,1091,65,Business,520000
1092,1092,142,Economy,426000
1093,1093,154,Economy,462000
1094,1094,61,Economy,183000
1095,1095,170,Economy,510000
1096,1096,245,Economy,735000
1097,1097,139,Business,1112000
1098,1098,181,Economy,543000
1099,1099,124,Economy,372000
1100,1100,115,Business,920000
1101,1101,80,Business,640000
1102,1102,233,Economy,699000
1103,1103,227,Business,1816000
1104,1104,244,Business,1952000
1105,1105,138,Economy,414000
1106,1106,147,Economy,441000
1107,1107,178,Economy,534000
1108,1108,246,Economy,738000
1109,1109,88,Business,704000
1110,1110,229,Business,1832000
1111,1111,144,Economy,432000
1112,1112,213,Economy,639000
1113,1113,244,Economy,732000
1114,1114,189,Economy,567000
1115,1115,110,Economy,330000
1116,1116,121,Economy,363000
1117,1117,188,Business,1504000
1118,1118,158,Economy,474000
1119,1119,63,Business,504000
1120,1120,231,Economy,693000
1121,1121,185,Business,1480000
1122,1122,210,Economy,630000
1123,1123,181,Business,1448000
1124,1124,162,Business,1296000
1125,1125,79,Economy,237000
1126,1126,133,Economy,399000
1127,1127,143,Economy,429000
1128,1128,140,Economy,420000
1129,1129,138,Economy,414000
1130,1130,103,Business,824000
1131,1131,183,Economy,549000
1132,1132,54,Business,432000
1133,1133,100,Business,800000
1134,1134,191,Economy,573000
1135,1135,83,Economy,249000
1136,1136,218,Economy,654000
1137,1137,138,Economy,414000
1138,1138,216,Business,1728000
1139,1139,195,Business,1560000
1140,1140,69,Business,552000
1141,1141,156,Business,1248000
1142,1142,185,Economy,555000
1143,1143,75,Business,600000
1144,1144,134,Economy,402000
1145,1145,204,Business,1632000
1146,1146,209,Business,1672000
1147,1147,91,Business,728000
1148,1148,227,Business,1816000
1149,1149,130,Economy,390000
1150,1150,226,Economy,678000
1151,1151,242,Business,1936000
1152,1152,240,Economy,720000
1153,1153,76,Business,608000
1154,1154,149,Business,1192000
1155,1155,84,Business,672000
1156,1156,87,Economy,261000
1157,1157,87,Business,696000
1158,1158,91,Economy,273000
1159,1159,219,Business,1752000
1160,1160,226,Economy,678000
1161,1161,106,Business,848000
1162,1162,149,Business,1192000
1163,1163,103,Economy,309000
1164,1164,187,Business,1496000
1165,1165,237,Business,1896000
1166,1166,89,Business,712000
1167,1167,178,Business,1424000
1168,1168,169,Business,1352000
1169,1169,135,Economy,405000
1170,1170,113,Economy,339000
1171,1171,130,Economy,390000
1172,1172,61,Business,488000
1173,1173,234,Economy,702000
1174,1174,138,Business,1104000
1175,1175,75,Business,600000
1176,1176,89,Economy,267000
1177,1177,159,Business,1272000
1178,1178,162,Economy,486000
1179,1179,92,Economy,276000
1180,1180,121,Business,968000
1181,1181,190,Economy,570000
1182,1182,139,Economy,417000
1183,1183,233,Business,1864000
1184,1184,66,Economy,198000
1185,1185,137,Economy,411000
1186,1186,73,Business,584000
1187,1187,125,Economy,375000
1188,1188,107,Business,856000
1189,1189,238,Business,1904000
1190,1190,205,Economy,615000
1191,1191,244,Business,1952000
1192,1192,146,Business,1168000
1193,1193,100,Economy,300000
1194,1194,137,Business,1096000
1195,1195,141,Business,1128000
1196,1196,160,Economy,480000
1197,1197,216,Economy,648000
1198,1198,243,Business,1944000
1199,1199,150,Business,1200000
1200,1200,217,Economy,651000
1201,1201,62,Business,496000
1202,1202,196,Economy,588000
1203,1203,55,Business,440000
1204,1204,195,Business,1560000
1205,1205,58,Business,464000
1206,1206,130,Business,1040000
1207,1207,117,Business,936000
1208,1208,103,Business,824000
1209,1209,175,Economy,525000
1210,1210,99,Business,792000
1211,1211,119,Business,952000
1212,1212,188,Business,1504000
1213,1213,232,Economy,696000
1214,1214,167,Business,1336000
1215,1215,219,Economy,657000
1216,1216,139,Business,1112000
1217,1217,188,Economy,564000
1218,1218,121,Business,968000
1219,1219,116,Business,928000
1220,1220,179,Business,1432000
1221,1221,243,Business,1944000
1222,1222,75,Business,600000
1223,1223,125,Business,1000000
1224,1224,86,Economy,258000
1225,1225,85,Business,680000
1226,1226,65,Business,520000
1227,1227,127,Economy,381000
1228,1228,115,Economy,345000
1229,1229,70,Business,560000
1230,1230,184,Economy,552000
1231,1231,188,Economy,564000
1232,1232,233,Economy,699000
1233,1233,221,Economy,663000
1234,1234,103,Economy,309000
1235,1235,142,Economy,426000
1236,1236,234,Economy,702000
1237,1237,107,Business,856000
1238,1238,86,Business,688000
1239,1239,169,Business,1352000
1240,1240,225,Economy,675000
1241,1241,239,Business,1912000
1242,1242,88,Business,704000
1243,1243,241,Business,1928000
1244,1244,153,Business,1224000
1245,1245,117,Economy,351000
1246,1246,117,Economy,351000
1247,1247,204,Economy,612000
1248,1248,247,Economy,741000
1249,1249,153,Economy,459000
1250,1250,109,Economy,327000
1251,1251,221,Business,1768000
1252,1252,207,Business,1656000
1253,1253,235,Economy,705000
1254,1254,175,Business,1400000
1255,1255,172,Business,1376000
1256,1256,85,Economy,255000
1257,1257,182,Business,1456000
1258,1258,173,Economy,519000
1259,1259,196,Business,1568000
1260,1260,189,Economy,567000
1261,1261,139,Economy,417000
1262,1262,237,Economy,711000
1263,1263,132,Business,1056000
1264,1264,188,Business,1504000
1265,1265,102,Business,816000
1266,1266,69,Business,552000
1267,1267,122,Economy,366000
1268,1268,133,Economy,399000
1269,1269,76,Business,608000
1270,1270,107,Business,856000
1271,1271,172,Business,1376000
1272,1272,182,Economy,546000
1273,1273,123,Business,984000
1274,1274,186,Economy,558000
1275,1275,126,Business,1008000
1276,1276,174,Business,1392000
1277,1277,174,Business,1392000
1278,1278,81,Business,648000
1279,1279,249,Economy,747000
1280,1280,231,Economy,693000
1281,1281,222,Economy,666000
1282,1282,76,Economy,228000
1283,1283,205,Economy,615000
1284,1284,67,Business,536000
1285,1285,136,Business,1088000
1286,1286,154,Business,1232000
1287,1287,208,Economy,624000
1288,1288,90,Economy,270000
1289,1289,83,Business,664000
1290,1290,56,Economy,168000
1291,1291,54,Business,432000
1292,1292,70,Business,560000
1293,1293,183,Business,1464000
1294,1294,222,Economy,666000
1295,1295,169,Economy,507000
1296,1296,212,Economy,636000
1297,1297,155,Economy,465000
1298,1298,136,Business,1088000
1299,1299,180,Business,1440000
1300,1300,210,Business,1680000
1301,1301,87,Economy,261000
1302,1302,136,Economy,408000
1303,1303,129,Economy,387000
1304,1304,162,Business,1296000
1305,1305,193,Economy,579000
1306,1306,138,Economy,414000
1307,1307,155,Economy,465000
1308,1308,120,Business,960000
1309,1309,57,Business,456000
1310,1310,180,Business,1440000
1311,1311,118,Business,944000
1312,1312,177,Economy,531000
1313,1313,68,Business,544000
1314,1314,184,Economy,552000
1315,1315,135,Business,1080000
1316,1316,99,Business,792000
1317,1317,183,Business,1464000
1318,1318,182,Economy,546000
1319,1319,110,Business,880000
1320,1320,144,Business,1152000
1321,1321,107,Economy,321000
1322,1322,199,Economy,597000
1323,1323,234,Business,1872000
1324,1324,81,Economy,243000
1325,1325,194,Business,1552000
1326,1326,235,Business,1880000
1327,1327,218,Economy,654000
1328,1328,71,Business,568000
1329,1329,129,Economy,387000
1330,1330,91,Business,728000
1331,1331,128,Business,1024000
1332,1332,185,Business,1480000
1333,1333,95,Business,760000
1334,1334,225,Economy,675000
1335,1335,164,Economy,492000
1336,1336,180,Business,1440000
1337,1337,126,Economy,378000
1338,1338,79,Economy,237000
1339,1339,77,Business,616000
1340,1340,122,Business,976000
1341,1341,202,Business,1616000
1342,1342,214,Economy,642000
1343,1343,228,Business,1824000
1344,1344,88,Business,704000
1345,1345,132,Business,1056000
1346,1346,249,Economy,747000
1347,1347,116,Economy,348000
1348,1348,178,Economy,534000
1349,1349,87,Business,696000
1350,1350,229,Economy,687000
1351,1351,240,Economy,720000
1352,1352,101,Business,808000
1353,1353,132,Business,1056000
1354,1354,134,Economy,402000
1355,1355,237,Economy,711000
1356,1356,62,Economy,186000
1357,1357,66,Economy,198000
1358,1358,133,Business,1064000
1359,1359,207,Business,1656000
1360,1360,215,Economy,645000
1361,1361,188,Business,1504000
1362,1362,204,Business,1632000
1363,1363,87,Economy,261000
1364,1364,77,Economy,231000
1365,1365,203,Economy,609000
1366,1366,152,Business,1216000
1367,1367,210,Economy,630000
1368,1368,209,Economy,627000
1369,1369,231,Business,1848000
1370,1370,202,Economy,606000
1371,1371,73,Business,584000
1372,1372,217,Economy,651000
1373,1373,204,Business,1632000
1374,1374,95,Business,760000
1375,1375,133,Economy,399000
1376,1376,146,Economy,438000
1377,1377,118,Economy,354000
1378,1378,118,Economy,354000
1379,1379,88,Economy,264000
1380,1380,206,Business,1648000
1381,1381,124,Economy,372000
1382,1382,135,Economy,405000
1383,1383,80,Economy,240000
1384,1384,114,Business,912000
1385,1385,64,Economy,192000
1386,1386,132,Business,1056000
1387,1387,123,Business,984000
1388,1388,58,Economy,174000
1389,1389,62,Economy,186000
1390,1390,169,Business,1352000
1391,1391,94,Business,752000
1392,1392,139,Business,1112000
1393,1393,183,Business,1464000
1394,1394,153,Business,1224000
1395,1395,93,Economy,279000
1396,1396,51,Business,408000
1397,1397,206,Business,1648000
1398,1398,225,Business,1800000
1399,1399,174,Business,1392000
1400,1400,61,Business,488000
1401,1401,163,Economy,489000
1402,1402,116,Economy,348000
1403,1403,227,Business,1816000
1404,1404,60,Economy,180000
1405,1405,54,Business,432000
1406,1406,94,Economy,282000
1407,1407,166,Economy,498000
1408,1408,224,Economy,672000
1409,1409,183,Economy,549000
1410,1410,129,Business,1032000
1411,1411,143,Economy,429000
1412,1412,133,Business,1064000
1413,1413,138,Economy,414000
1414,1414,246,Economy,738000
1415,1415,240,Economy,720000
1416,1416,160,Business,1280000
1417,1417,116,Economy,348000
1418,1418,224,Economy,672000
1419,1419,211,Economy,633000
1420,1420,61,Business,488000
1421,1421,76,Economy,228000
1422,1422,246,Economy,738000
1423,1423,154,Business,1232000
1424,1424,135,Economy,405000
1425,1425,245,Economy,735000
1426,1426,166,Business,1328000
1427,1427,205,Economy,615000
1428,1428,248,Business,1984000
1429,1429,222,Business,1776000
1430,1430,179,Business,1432000
1431,1431,186,Economy,558000
1432,1432,80,Business,640000
1433,1433,213,Business,1704000
1434,1434,162,Economy,486000
1435,1435,154,Economy,462000
1436,1436,64,Economy,192000
1437,1437,146,Business,1168000
1438,1438,239,Business,1912000
1439,1439,80,Business,640000
1440,1440,204,Economy,612000
1441,1441,51,Business,408000
1442,1442,92,Business,736000
1443,1443,164,Economy,492000
1444,1444,172,Business,1376000
1445,1445,50,Economy,150000
1446,1446,58,Economy,174000
1447,1447,237,Business,1896000
1448,1448,179,Business,1432000
1449,1449,150,Business,1200000
1450,1450,235,Business,1880000
1451,1451,242,Economy,726000
1452,1452,159,Economy,477000
1453,1453,189,Business,1512000
1454,1454,232,Economy,696000
1455,1455,187,Economy,561000
1456,1456,160,Business,1280000
1457,1457,114,Economy,342000
1458,1458,114,Business,912000
1459,1459,110,Business,880000
1460,1460,144,Economy,432000
1461,1461,246,Business,1968000
1462,1462,84,Economy,252000
1463,1463,188,Economy,564000
1464,1464,245,Economy,735000
1465,1465,87,Economy,261000
1466,1466,163,Business,1304000
1467,1467,88,Business,704000
1468,1468,198,Economy,594000
1469,1469,169,Economy,507000
1470,1470,213,Business,1704000
1471,1471,159,Business,1272000
1472,1472,249,Economy,747000
1473,1473,69,Business,552000
1474,1474,92,Economy,276000
1475,1475,198,Business,1584000
1476,1476,212,Economy,636000
1477,1477,113,Business,904000
1478,1478,156,Business,1248000
1479,1479,81,Business,648000
1480,1480,85,Economy,255000
1481,1481,154,Economy,462000
1482,1482,118,Economy,354000
1483,1483,158,Business,1264000
1484,1484,229,Economy,687000
1485,1485,181,Business,1448000
1486,1486,56,Economy,168000
1487,1487,133,Economy,399000
1488,1488,248,Economy,744000
1489,1489,201,Business,1608000
1490,1490,198,Economy,594000
1491,1491,234,Business,1872000
1492,1492,196,Business,1568000
1493,1493,205,Business,1640000
1494,1494,209,Business,1672000
1495,1495,83,Economy,249000
1496,1496,65,Business,520000
1497,1497,87,Business,696000
1498,1498,164,Economy,492000
1499,1499,130,Business,1040000
1500,1500,168,Business,1344000
1501,1501,181,Economy,543000
1502,1502,105,Business,840000
1503,1503,217,Economy,651000
1504,1504,169,Business,1352000
1505,1505,99,Business,792000
1506,1506,158,Economy,474000
1507,1507,166,Business,1328000
1508,1508,217,Economy,651000
1509,1509,155,Business,1240000
1510,1510,131,Economy,393000
1511,1511,163,Business,1304000
1512,1512,98,Economy,294000
1513,1513,97,Business,776000
1514,1514,183,Business,1464000
1515,1515,175,Economy,525000
1516,1516,182,Business,1456000
1517,1517,128,Business,1024000
1518,1518,222,Business,1776000
1519,1519,193,Economy,579000
1520,1520,161,Business,1288000
1521,1521,194,Business,1552000
1522,1522,236,Business,1888000
1523,1523,169,Economy,507000
1524,1524,233,Economy,699000
1525,1525,150,Economy,450000
1526,1526,156,Business,1248000
1527,1527,128,Business,1024000
1528,1528,212,Business,1696000
1529,1529,57,Economy,171000
1530,1530,148,Economy,444000
1531,1531,110,Business,880000
1532,1532,149,Economy,447000
1533,1533,76,Business,608000
1534,1534,168,Economy,504000
1535,1535,69,Economy,207000
1536,1536,106,Business,848000
1537,1537,247,Business,1976000
1538,1538,72,Business,576000
1539,1539,149,Economy,447000
1540,1540,179,Economy,537000
1541,1541,204,Economy,612000
1542,1542,209,Economy,627000
1543,1543,227,Economy,681000
1544,1544,241,Economy,723000
1545,1545,89,Business,712000
1546,1546,153,Economy,459000
1547,1547,82,Economy,246000
1548,1548,78,Economy,234000
1549,1549,82,Economy,246000
1550,1550,149,Economy,447000
1551,1551,194,Business,1552000
1552,1552,123,Economy,369000
1553,1553,114,Business,912000
1554,1554,171,Business,1368000
1555,1555,92,Economy,276000
1556,1556,240,Economy,720000
1557,1557,166,Business,1328000
1558,1558,176,Economy,528000
1559,1559,149,Economy,447000
1560,1560,235,Economy,705000
1561,1561,140,Economy,420000
1562,1562,92,Economy,276000
1563,1563,214,Business,1712000
1564,1564,95,Business,760000
1565,1565,74,Business,592000
1566,1566,147,Business,1176000
1567,1567,244,Business,1952000
1568,1568,142,Economy,426000
1569,1569,148,Economy,444000
1570,1570,154,Economy,462000
1571,1571,228,Business,1824000
1572,1572,123,Economy,369000
1573,1573,166,Economy,498000
1574,1574,87,Business,696000
1575,1575,215,Business,1720000
1576,1576,50,Business,400000
1577,1577,103,Economy,309000
1578,1578,242,Business,1936000
1579,1579,145,Business,1160000
1580,1580,71,Business,568000
1581,1581,238,Economy,714000
1582,1582,235,Business,1880000
1583,1583,231,Business,1848000
1584,1584,68,Business,544000
1585,1585,247,Business,1976000
1586,1586,83,Business,664000
1587,1587,93,Business,744000
1588,1588,166,Economy,498000
1589,1589,158,Economy,474000
1590,1590,116,Business,928000
1591,1591,163,Economy,489000
1592,1592,229,Economy,687000
1593,1593,71,Economy,213000
1594,1594,78,Business,624000
