Flight_ID,Date_Key,Airline_ID,Origin_Airport_ID,Dest_Airport_ID,Gate_ID,Delay_Reason_ID,Delay_Minutes,Flight_Status
667,165,1,3,5,45,4,25,Delayed
668,202,3,1,3,47,3,45,Delayed
669,83,4,2,6,41,5,10,Delayed
670,145,5,4,6,8,1,0,On Time
671,85,4,4,3,17,4,25,Delayed
672,78,1,2,3,18,1,0,On Time
673,1,5,2,4,50,3,45,Delayed
674,51,3,3,2,27,1,0,On Time
675,173,1,5,2,31,2,15,Delayed
676,205,5,3,5,4,2,15,Delayed
677,260,5,5,6,2,5,10,Delayed
678,288,4,4,3,5,1,0,On Time
679,34,1,5,4,17,1,0,On Time
680,348,3,3,3,39,5,10,Delayed
681,95,3,2,6,32,5,10,Delayed
682,72,1,5,1,29,4,25,Delayed
683,39,1,3,1,16,1,0,On Time
684,154,2,4,3,1,3,45,Delayed
685,250,4,6,2,12,3,45,Delayed
686,162,1,5,3,19,3,45,Delayed
687,118,1,4,3,9,5,10,Delayed
688,259,2,4,3,48,5,10,Delayed
689,306,2,1,3,7,5,10,Delayed
690,268,5,6,2,30,3,45,Delayed
691,54,3,5,1,15,4,25,Delayed
692,236,4,3,5,44,2,15,Delayed
693,222,5,5,6,4,1,0,On Time
694,251,1,5,3,6,2,15,Delayed
695,313,2,6,3,38,1,0,On Time
696,112,3,4,3,47,5,10,Delayed
697,255,5,4,6,35,3,45,Delayed
698,303,3,4,3,2,2,15,Delayed
699,207,2,4,3,5,5,10,Delayed
700,229,5,6,3,8,1,0,On Time
701,341,5,3,3,30,2,15,Delayed
702,66,3,2,3,48,2,15,Delayed
703,75,2,1,2,19,2,15,Delayed
704,103,1,4,1,30,2,15,Delayed
705,192,5,4,1,31,2,15,Delayed
706,252,1,1,5,16,5,10,Delayed
707,226,2,4,1,38,1,0,On Time
708,294,5,2,5,22,1,0,On Time
709,306,5,5,4,33,4,25,Delayed
710,98,1,1,5,50,3,45,Delayed
711,338,4,3,5,22,2,15,Delayed
712,286,1,1,3,8,1,0,On Time
713,335,1,2,3,37,3,45,Delayed
714,347,4,6,4,12,3,45,Delayed
715,308,2,3,2,50,5,10,Delayed
716,249,2,5,3,5,2,15,Delayed
717,166,5,4,5,25,4,25,Delayed
718,335,3,1,6,29,3,45,Delayed
719,30,3,3,5,13,5,10,Delayed
720,247,5,1,3,26,2,15,Delayed
721,106,3,5,2,22,1,0,On Time
722,51,1,1,6,29,4,25,Delayed
723,81,1,3,1,12,2,15,Delayed
724,133,4,2,4,48,5,10,Delayed
725,285,4,6,3,46,5,10,Delayed
726,138,5,3,2,43,5,10,Delayed
727,184,5,1,4,28,5,10,Delayed
728,330,5,5,1,9,5,10,Delayed
729,273,1,4,3,10,4,25,Delayed
730,340,3,4,6,48,3,45,Delayed
731,69,5,5,3,42,3,45,Delayed
732,34,5,1,5,26,1,0,On Time
733,262,1,6,3,36,3,45,Delayed
734,53,1,5,4,40,5,10,Delayed
735,205,1,1,5,11,3,45,Delayed
736,126,3,3,3,6,3,45,Delayed
737,235,5,6,3,4,5,10,Delayed
738,43,2,2,6,27,4,25,Delayed
739,240,2,1,3,24,5,10,Delayed
740,111,5,4,1,5,3,45,Delayed
741,249,5,4,5,50,3,45,Delayed
742,151,5,6,5,3,1,0,On Time
743,183,5,2,3,7,5,10,Delayed
744,336,3,1,3,24,1,0,On Time
745,95,2,2,5,22,1,0,On Time
746,8,4,3,6,12,2,15,Delayed
747,360,2,2,5,35,1,0,On Time
748,184,2,3,2,17,3,45,Delayed
749,281,1,4,3,3,3,45,Delayed
750,195,5,3,4,11,2,15,Delayed
751,352,5,1,3,6,2,15,Delayed
752,195,5,6,3,43,5,10,Delayed
753,155,1,6,2,36,2,15,Delayed
754,93,3,1,2,17,4,25,Delayed
755,160,3,1,5,22,3,45,Delayed
756,61,4,1,6,1,3,45,Delayed
757,122,3,5,3,44,2,15,Delayed
758,51,3,3,6,3,2,15,Delayed
759,277,5,1,2,16,3,45,Delayed
760,5,2,6,3,35,2,15,Delayed
761,92,3,2,4,14,5,10,Delayed
762,170,3,2,1,49,2,15,Delayed
763,317,1,5,6,7,2,15,Delayed
764,22,4,3,4,26,5,10,Delayed
765,326,1,3,1,43,5,10,Delayed
766,1,5,3,3,48,5,10,Delayed
767,133,2,6,2,31,3,45,Delayed
768,233,4,6,3,24,2,15,Delayed
769,12,1,5,6,19,5,10,Delayed
770,346,3,3,2,37,5,10,Delayed
771,46,3,3,5,1,3,45,Delayed
772,34,4,1,3,25,4,25,Delayed
773,78,3,3,5,10,2,15,Delayed
774,218,1,6,2,18,4,25,Delayed
775,301,1,1,3,42,4,25,Delayed
776,73,3,1,3,1,5,10,Delayed
777,282,3,3,5,29,3,45,Delayed
778,249,5,2,1,13,2,15,Delayed
779,47,2,4,2,4,2,15,Delayed
780,121,4,6,3,12,2,15,Delayed
781,214,1,2,6,48,4,25,Delayed
782,239,4,3,2,19,1,0,On Time
783,56,5,3,5,26,3,45,Delayed
784,350,1,2,3,44,1,0,On Time
785,107,5,3,2,38,4,25,Delayed
786,319,5,6,3,16,5,10,Delayed
787,48,3,1,2,44,1,0,On Time
788,61,4,5,1,25,1,0,On Time
789,337,4,3,1,10,3,45,Delayed
790,26,3,3,2,37,4,25,Delayed
791,292,4,2,5,28,3,45,Delayed
792,257,3,1,3,28,5,10,Delayed
793,8,1,2,1,25,2,15,Delayed
794,113,5,6,3,25,4,25,Delayed
795,355,5,2,1,12,5,10,Delayed
796,253,4,3,6,8,5,10,Delayed
797,180,2,1,3,36,1,0,On Time
798,207,5,6,1,39,3,45,Delayed
799,303,3,3,5,24,1,0,On Time
800,127,2,6,3,23,1,0,On Time
801,56,2,3,1,37,2,15,Delayed
802,214,5,3,1,11,3,45,Delayed
803,14,5,3,2,17,2,15,Delayed
804,28,5,5,3,28,5,10,Delayed
805,78,3,4,5,3,2,15,Delayed
806,216,2,1,2,2,5,10,Delayed
807,365,4,5,6,29,1,0,On Time
808,154,3,4,3,34,2,15,Delayed
809,14,1,6,3,14,3,45,Delayed
810,187,5,4,5,33,2,15,Delayed
811,312,2,4,3,48,5,10,Delayed
812,7,3,5,6,47,4,25,Delayed
813,3,1,1,3,18,3,45,Delayed
814,111,3,2,5,29,5,10,Delayed
815,238,3,4,1,2,4,25,Delayed
816,363,4,2,5,11,3,45,Delayed
817,239,4,2,3,31,4,25,Delayed
818,274,3,3,4,49,1,0,On Time
819,294,1,2,1,13,1,0,On Time
820,227,2,6,3,44,2,15,Delayed
821,15,2,6,3,26,2,15,Delayed
822,192,5,3,3,34,2,15,Delayed
823,119,5,1,5,50,2,15,Delayed
824,28,2,1,6,10,4,25,Delayed
825,202,3,6,2,12,3,45,Delayed
826,39,3,3,2,49,3,45,Delayed
827,273,4,1,3,22,2,15,Delayed
828,231,4,4,3,46,1,0,On Time
829,86,5,1,4,31,5,10,Delayed
830,126,2,3,1,19,2,15,Delayed
831,300,3,6,3,45,2,15,Delayed
832,25,2,4,1,24,1,0,On Time
833,145,1,2,5,25,5,10,Delayed
834,13,2,2,6,35,4,25,Delayed
835,212,1,2,4,8,4,25,Delayed
836,25,4,6,3,5,5,10,Delayed
837,68,4,3,6,22,5,10,Delayed
838,67,5,2,3,28,4,25,Delayed
839,233,2,1,3,12,2,15,Delayed
840,109,2,2,1,33,2,15,Delayed
841,146,1,5,3,16,1,0,On Time
842,111,4,6,1,26,5,10,Delayed
843,228,1,5,2,12,2,15,Delayed
844,111,4,2,3,23,2,15,Delayed
845,34,1,2,3,49,1,0,On Time
846,111,4,5,3,26,5,10,Delayed
847,264,1,6,3,41,1,0,On Time
848,236,4,6,3,13,1,0,On Time
849,83,1,2,6,23,4,25,Delayed
850,42,2,6,3,31,1,0,On Time
851,101,5,4,1,36,5,10,Delayed
852,6,1,6,3,27,2,15,Delayed
853,180,5,5,3,36,2,15,Delayed
854,282,2,3,5,47,4,25,Delayed
855,320,2,5,3,42,5,10,Delayed
856,226,4,1,6,23,2,15,Delayed
857,315,5,4,5,38,1,0,On Time
858,365,3,3,3,3,3,45,Delayed
859,229,4,2,5,30,3,45,Delayed
860,289,5,1,5,32,3,45,Delayed
861,150,1,1,4,15,3,45,Delayed
862,277,1,4,3,38,1,0,On Time
863,198,2,3,2,11,2,15,Delayed
864,70,3,1,3,2,4,25,Delayed
865,112,1,3,1,26,1,0,On Time
866,4,5,3,5,34,2,15,Delayed
867,350,5,6,2,1,5,10,Delayed
868,331,1,1,2,11,2,15,Delayed
869,318,5,3,6,5,2,15,Delayed
870,350,5,4,3,26,2,15,Delayed
871,95,2,1,2,6,1,0,On Time
872,152,3,4,3,35,2,15,Delayed
873,311,2,4,6,5,2,15,Delayed
874,137,3,3,5,9,5,10,Delayed
875,247,5,3,3,28,5,10,Delayed
876,243,3,6,1,19,3,45,Delayed
877,31,5,6,4,5,1,0,On Time
878,40,5,1,3,23,2,15,Delayed
879,229,2,6,5,44,3,45,Delayed
880,36,2,2,3,44,3,45,Delayed
881,223,4,1,3,16,1,0,On Time
882,6,1,4,2,7,3,45,Delayed
883,322,4,6,4,14,3,45,Delayed
884,220,4,6,1,22,1,0,On Time
885,75,3,6,5,9,4,25,Delayed
886,4,5,3,6,47,3,45,Delayed
887,335,5,4,6,23,5,10,Delayed
888,134,5,6,5,43,3,45,Delayed
889,118,1,5,1,4,1,0,On Time
890,94,3,5,3,43,1,0,On Time
891,62,3,4,2,26,4,25,Delayed
892,194,5,6,3,41,4,25,Delayed
893,335,4,2,6,6,5,10,Delayed
894,203,1,2,3,31,5,10,Delayed
895,26,4,1,2,17,3,45,Delayed
896,173,2,1,6,9,4,25,Delayed
897,300,3,6,2,27,5,10,Delayed
898,133,3,1,2,6,3,45,Delayed
899,326,4,3,1,6,2,15,Delayed
900,118,1,2,6,4,3,45,Delayed
901,324,3,4,3,43,5,10,Delayed
902,275,4,6,1,3,3,45,Delayed
903,212,1,6,1,24,2,15,Delayed
904,225,4,5,2,18,5,10,Delayed
905,20,1,2,4,32,3,45,Delayed
906,113,5,2,1,48,5,10,Delayed
907,140,1,2,4,21,3,45,Delayed
908,47,2,1,6,48,1,0,On Time
909,1,5,3,2,29,5,10,Delayed
910,90,4,4,1,32,5,10,Delayed
911,142,5,1,4,25,5,10,Delayed
912,320,5,3,5,12,5,10,Delayed
913,38,4,2,1,46,3,45,Delayed
914,293,4,3,1,9,4,25,Delayed
915,139,2,1,3,7,3,45,Delayed
916,356,4,2,4,14,2,15,Delayed
917,333,3,1,3,20,1,0,On Time
918,259,3,4,6,20,3,45,Delayed
919,161,2,2,1,10,3,45,Delayed
920,178,1,3,5,11,5,10,Delayed
921,10,1,1,5,39,2,15,Delayed
922,261,3,5,2,19,5,10,Delayed
923,138,4,3,3,19,5,10,Delayed
924,172,2,3,3,43,4,25,Delayed
925,13,1,2,4,6,1,0,On Time
926,168,1,6,2,8,4,25,Delayed
927,130,5,3,4,1,5,10,Delayed
928,84,3,1,2,23,1,0,On Time
929,321,4,5,6,40,3,45,Delayed
930,319,2,4,3,37,2,15,Delayed
931,101,1,5,6,10,4,25,Delayed
932,329,5,1,4,2,2,15,Delayed
933,273,3,2,3,36,5,10,Delayed
934,265,3,1,3,2,1,0,On Time
935,38,2,6,3,15,3,45,Delayed
936,94,1,6,1,20,1,0,On Time
937,95,2,6,4,42,2,15,Delayed
938,305,2,3,1,21,2,15,Delayed
939,69,5,2,3,30,3,45,Delayed
940,318,3,6,4,24,3,45,Delayed
941,236,4,4,3,2,1,0,On Time
942,334,3,4,6,38,4,25,Delayed
943,137,3,1,5,22,1,0,On Time
944,76,5,6,2,29,2,15,Delayed
945,35,4,3,5,14,1,0,On Time
946,1,1,4,5,5,5,10,Delayed
947,296,4,5,3,24,1,0,On Time
948,320,1,2,6,26,1,0,On Time
949,60,4,5,2,2,5,10,Delayed
950,320,2,4,5,46,2,15,Delayed
951,349,4,4,5,45,3,45,Delayed
952,328,5,1,4,34,1,0,On Time
953,267,1,1,3,23,4,25,Delayed
954,361,3,6,5,41,3,45,Delayed
955,229,5,2,3,35,4,25,Delayed
956,270,1,6,1,15,1,0,On Time
957,316,1,1,3,3,4,25,Delayed
958,286,3,3,3,12,3,45,Delayed
959,291,2,2,1,38,4,25,Delayed
960,213,5,3,4,17,4,25,Delayed
961,165,3,6,4,38,3,45,Delayed
962,5,3,1,2,27,3,45,Delayed
963,339,2,2,6,19,3,45,Delayed
964,78,5,6,3,49,3,45,Delayed
965,62,3,4,3,48,5,10,Delayed
966,132,2,6,1,21,1,0,On Time
967,89,5,5,3,40,3,45,Delayed
968,237,4,4,5,24,2,15,Delayed
969,42,1,3,6,24,4,25,Delayed
970,89,2,4,5,19,3,45,Delayed
971,296,1,6,3,31,3,45,Delayed
972,328,4,4,2,40,1,0,On Time
973,295,3,5,3,20,3,45,Delayed
974,104,3,6,1,15,5,10,Delayed
975,14,5,5,2,40,2,15,Delayed
976,288,2,4,3,35,2,15,Delayed
977,179,2,5,4,48,3,45,Delayed
978,125,5,4,3,35,1,0,On Time
979,353,1,2,6,33,3,45,Delayed
980,23,3,4,6,40,4,25,Delayed
981,63,3,1,3,41,2,15,Delayed
982,143,2,5,4,44,4,25,Delayed
983,153,2,5,6,18,5,10,Delayed
984,145,5,3,6,17,2,15,Delayed
985,225,4,3,5,8,2,15,Delayed
986,309,1,1,6,20,5,10,Delayed
987,104,4,5,4,11,4,25,Delayed
988,104,4,5,2,30,3,45,Delayed
989,39,2,3,4,27,1,0,On Time
990,198,2,3,5,39,4,25,Delayed
991,134,2,4,3,14,5,10,Delayed
992,67,4,6,1,42,5,10,Delayed
993,179,1,5,3,15,5,10,Delayed
994,42,2,5,3,12,2,15,Delayed
995,15,3,4,3,20,3,45,Delayed
996,111,1,5,6,17,2,15,Delayed
997,157,3,1,2,40,2,15,Delayed
998,289,1,3,4,26,2,15,Delayed
999,231,2,3,2,14,5,10,Delayed
1000,157,5,6,1,25,4,25,Delayed
1001,38,2,3,3,26,1,0,On Time
1002,97,4,2,6,47,1,0,On Time
1003,289,4,1,5,25,3,45,Delayed
1004,254,1,1,5,25,3,45,Delayed
1005,196,4,4,3,27,5,10,Delayed
1006,86,2,2,1,43,1,0,On Time
1007,322,3,5,1,12,4,25,Delayed
1008,10,2,6,4,20,5,10,Delayed
1009,5,1,1,3,16,3,45,Delayed
1010,123,4,2,4,25,5,10,Delayed
1011,330,3,2,3,27,3,45,Delayed
1012,353,5,1,3,18,1,0,On Time
1013,118,3,4,2,10,5,10,Delayed
1014,294,3,2,3,50,2,15,Delayed
1015,159,2,3,2,30,3,45,Delayed
1016,303,5,2,3,1,2,15,Delayed
1017,228,1,5,3,4,3,45,Delayed
1018,365,1,1,3,23,2,15,Delayed
1019,216,3,5,3,7,1,0,On Time
1020,184,3,4,3,30,1,0,On Time
1021,15,4,6,3,26,4,25,Delayed
1022,157,5,3,2,1,4,25,Delayed
1023,136,3,1,3,29,4,25,Delayed
1024,261,4,2,4,25,5,10,Delayed
1025,157,5,3,3,40,3,45,Delayed
1026,47,1,2,3,26,5,10,Delayed
1027,324,4,4,3,17,4,25,Delayed
1028,332,5,6,1,31,3,45,Delayed
1029,173,4,1,2,8,5,10,Delayed
1030,130,3,4,5,5,1,0,On Time
1031,95,2,4,1,1,3,45,Delayed
1032,115,1,6,3,15,4,25,Delayed
1033,243,3,4,5,36,1,0,On Time
1034,292,3,4,6,7,3,45,Delayed
1035,282,5,2,1,46,5,10,Delayed
1036,299,4,5,6,44,4,25,Delayed
1037,283,1,2,4,27,5,10,Delayed
1038,69,3,6,1,35,1,0,On Time
1039,148,5,3,5,27,1,0,On Time
1040,11,1,6,3,20,1,0,On Time
1041,254,4,6,4,18,3,45,Delayed
1042,330,3,6,3,40,4,25,Delayed
1043,360,3,6,3,2,1,0,On Time
1044,38,3,4,2,30,5,10,Delayed
1045,134,1,6,3,38,4,25,Delayed
1046,200,1,3,3,30,5,10,Delayed
1047,23,1,6,2,7,5,10,Delayed
1048,303,1,2,3,39,1,0,On Time
1049,346,5,4,5,13,4,25,Delayed
1050,302,2,2,4,33,2,15,Delayed
1051,363,5,4,3,40,3,45,Delayed
1052,218,3,2,1,30,2,15,Delayed
1053,141,5,1,3,30,3,45,Delayed
1054,104,4,5,3,23,4,25,Delayed
1055,210,1,5,6,45,1,0,On Time
1056,111,4,4,3,24,4,25,Delayed
1057,104,4,1,6,20,2,15,Delayed
1058,316,3,3,6,28,5,10,Delayed
1059,171,1,1,6,19,3,45,Delayed
1060,356,4,4,1,49,3,45,Delayed
1061,324,3,1,3,13,2,15,Delayed
1062,133,1,3,5,16,1,0,On Time
1063,293,2,4,1,15,4,25,Delayed
1064,328,3,5,3,11,2,15,Delayed
1065,127,5,6,1,12,4,25,Delayed
1066,106,1,1,4,22,1,0,On Time
1067,92,4,5,3,25,5,10,Delayed
1068,287,4,5,4,3,4,25,Delayed
1069,51,5,2,4,24,1,0,On Time
1070,29,5,3,5,25,2,15,Delayed
1071,296,4,6,3,9,5,10,Delayed
1072,297,1,1,2,28,5,10,Delayed
1073,214,3,5,1,46,5,10,Delayed
1074,267,5,5,6,30,3,45,Delayed
1075,257,5,3,1,7,1,0,On Time
1076,302,5,6,3,11,4,25,Delayed
1077,101,2,6,3,10,2,15,Delayed
1078,346,1,5,2,3,5,10,Delayed
1079,110,1,5,3,19,5,10,Delayed
1080,182,1,5,2,2,5,10,Delayed
1081,313,1,5,3,17,1,0,On Time
1082,1,1,2,5,29,2,15,Delayed
1083,319,4,2,6,2,1,0,On Time
1084,55,5,6,4,16,2,15,Delayed
1085,149,4,4,3,49,4,25,Delayed
1086,309,2,1,6,10,3,45,Delayed
1087,137,3,3,5,4,2,15,Delayed
1088,202,5,4,6,43,1,0,On Time
1089,313,2,2,4,26,1,0,On Time
1090,117,4,2,6,49,1,0,On Time
1091,154,3,2,5,24,3,45,Delayed
1092,291,2,4,3,12,2,15,Delayed
1093,63,3,2,1,21,2,15,Delayed
1094,244,2,4,5,42,2,15,Delayed
1095,25,4,2,6,16,2,15,Delayed
1096,90,3,5,3,36,5,10,Delayed
1097,75,2,5,3,35,5,10,Delayed
1098,294,4,1,4,9,1,0,On Time
1099,210,5,2,6,6,5,10,Delayed
1100,347,4,1,4,44,2,15,Delayed
1101,17,4,4,6,1,2,15,Delayed
1102,128,5,1,4,14,5,10,Delayed
1103,364,4,2,4,24,4,25,Delayed
1104,251,5,4,3,10,1,0,On Time
1105,179,5,4,5,18,3,45,Delayed
1106,182,5,5,3,45,1,0,On Time
1107,152,2,4,3,9,1,0,On Time
1108,25,3,4,3,27,1,0,On Time
1109,180,2,1,5,19,5,10,Delayed
1110,198,5,6,5,36,1,0,On Time
1111,344,3,4,3,3,2,15,Delayed
1112,161,3,3,5,38,1,0,On Time
1113,177,5,6,3,9,2,15,Delayed
1114,285,3,5,2,10,5,10,Delayed
1115,63,3,5,3,9,5,10,Delayed
1116,150,2,4,3,17,1,0,On Time
1117,154,3,1,3,42,2,15,Delayed
1118,156,5,6,3,38,2,15,Delayed
1119,49,1,5,3,48,2,15,Delayed
1120,337,1,5,2,49,2,15,Delayed
1121,84,1,3,4,43,3,45,Delayed
1122,361,5,4,3,20,5,10,Delayed
1123,177,1,6,5,7,2,15,Delayed
1124,148,2,5,3,4,3,45,Delayed
1125,118,5,5,1,10,3,45,Delayed
1126,342,5,5,6,21,5,10,Delayed
1127,63,5,5,2,14,4,25,Delayed
1128,189,3,1,3,25,1,0,On Time
1129,360,3,2,6,17,5,10,Delayed
1130,49,3,3,3,28,4,25,Delayed
1131,327,4,1,6,14,1,0,On Time
1132,257,2,3,4,13,1,0,On Time
1133,224,5,5,6,34,1,0,On Time
1134,141,5,3,5,41,3,45,Delayed
1135,215,3,4,2,3,2,15,Delayed
1136,211,5,4,3,4,1,0,On Time
1137,318,5,2,6,44,2,15,Delayed
1138,32,1,2,3,15,1,0,On Time
1139,158,5,3,5,20,3,45,Delayed
1140,285,4,1,3,8,1,0,On Time
1141,305,3,1,3,50,5,10,Delayed
1142,286,2,5,2,5,4,25,Delayed
1143,144,2,1,3,2,1,0,On Time
1144,19,1,2,3,28,4,25,Delayed
1145,18,2,1,2,22,4,25,Delayed
1146,257,2,5,2,9,3,45,Delayed
1147,78,3,4,5,28,4,25,Delayed
1148,175,3,1,4,46,3,45,Delayed
1149,194,4,1,2,1,1,0,On Time
1150,113,1,2,5,36,2,15,Delayed
1151,114,2,3,1,49,3,45,Delayed
1152,222,4,4,3,42,4,25,Delayed
1153,166,1,3,5,2,4,25,Delayed
1154,319,2,5,1,38,1,0,On Time
1155,132,2,5,4,26,3,45,Delayed
1156,264,3,3,5,31,1,0,On Time
1157,55,5,2,1,41,3,45,Delayed
1158,359,1,6,5,19,2,15,Delayed
1159,131,2,2,1,31,5,10,Delayed
1160,288,1,6,2,9,1,0,On Time
1161,266,4,6,2,3,4,25,Delayed
1162,162,4,2,4,38,1,0,On Time
1163,87,5,6,1,6,3,45,Delayed
1164,55,2,6,2,49,1,0,On Time
1165,288,3,6,4,45,2,15,Delayed
1166,178,2,4,3,45,3,45,Delayed
1167,349,1,5,2,7,4,25,Delayed
1168,8,4,6,2,41,4,25,Delayed
1169,321,1,5,6,25,3,45,Delayed
1170,313,5,5,3,25,2,15,Delayed
1171,247,4,4,3,50,1,0,On Time
1172,323,3,5,1,1,5,10,Delayed
1173,255,4,3,4,22,4,25,Delayed
1174,328,2,1,3,20,2,15,Delayed
1175,54,2,4,1,13,2,15,Delayed
1176,249,4,1,2,40,2,15,Delayed
1177,239,5,3,6,21,1,0,On Time
1178,229,2,2,4,23,2,15,Delayed
1179,67,2,2,4,41,2,15,Delayed
1180,51,3,6,3,33,3,45,Delayed
1181,97,4,2,5,9,3,45,Delayed
1182,92,2,4,1,29,2,15,Delayed
1183,264,5,2,6,32,2,15,Delayed
1184,291,1,4,6,11,3,45,Delayed
1185,96,4,4,3,36,1,0,On Time
1186,88,3,1,5,29,3,45,Delayed
1187,78,2,2,5,48,3,45,Delayed
1188,288,5,5,3,31,3,45,Delayed
1189,120,4,2,4,14,3,45,Delayed
1190,302,5,2,1,50,5,10,Delayed
1191,165,5,2,1,25,4,25,Delayed
1192,182,3,6,3,26,1,0,On Time
1193,223,4,5,2,22,1,0,On Time
1194,311,2,5,3,9,2,15,Delayed
1195,7,3,4,1,33,5,10,Delayed
1196,330,2,5,4,23,2,15,Delayed
1197,263,1,4,3,35,1,0,On Time
1198,161,5,1,2,20,1,0,On Time
1199,151,1,4,6,33,2,15,Delayed
1200,85,5,2,3,35,4,25,Delayed
1201,147,3,3,5,46,2,15,Delayed
1202,112,2,3,2,30,4,25,Delayed
1203,36,2,6,5,46,4,25,Delayed
1204,285,3,2,4,30,3,45,Delayed
1205,188,4,4,1,22,1,0,On Time
1206,82,1,2,3,45,3,45,Delayed
1207,2,1,6,3,1,1,0,On Time
1208,303,2,5,3,15,3,45,Delayed
1209,197,2,4,5,25,4,25,Delayed
1210,11,2,2,1,20,3,45,Delayed
1211,234,3,5,3,7,5,10,Delayed
1212,195,4,6,1,16,3,45,Delayed
1213,119,1,5,3,23,3,45,Delayed
1214,20,5,4,6,21,3,45,Delayed
1215,261,3,6,5,1,5,10,Delayed
1216,293,1,6,2,47,1,0,On Time
1217,256,4,6,5,20,3,45,Delayed
1218,222,3,1,5,47,1,0,On Time
1219,226,1,6,3,19,2,15,Delayed
1220,53,3,1,3,6,4,25,Delayed
1221,355,1,5,2,38,2,15,Delayed
1222,342,1,1,2,32,5,10,Delayed
1223,364,4,5,3,1,5,10,Delayed
1224,280,5,1,6,30,1,0,On Time
1225,81,4,5,4,16,1,0,On Time
1226,202,1,5,3,27,3,45,Delayed
1227,158,3,6,3,18,2,15,Delayed
1228,120,4,6,3,13,1,0,On Time
1229,59,5,5,2,44,1,0,On Time
1230,215,1,6,1,50,1,0,On Time
1231,128,4,5,3,28,4,25,Delayed
1232,224,4,6,2,10,1,0,On Time
1233,209,4,3,5,14,4,25,Delayed
1234,115,4,1,5,29,5,10,Delayed
1235,209,3,5,4,11,3,45,Delayed
1236,14,5,2,3,50,2,15,Delayed
1237,9,5,6,4,27,1,0,On Time
1238,40,1,6,3,44,4,25,Delayed
1239,237,2,4,2,17,1,0,On Time
1240,281,3,2,5,3,1,0,On Time
1241,359,1,2,4,31,4,25,Delayed
1242,201,1,3,6,21,1,0,On Time
1243,246,4,1,2,33,2,15,Delayed
1244,278,2,3,2,1,5,10,Delayed
1245,235,2,1,6,6,3,45,Delayed
1246,4,3,5,3,4,1,0,On Time
1247,154,2,3,5,22,4,25,Delayed
1248,29,1,4,3,13,2,15,Delayed
1249,109,2,1,3,44,1,0,On Time
1250,98,2,3,2,30,5,10,Delayed
1251,215,5,4,3,40,5,10,Delayed
1252,293,1,2,1,26,4,25,Delayed
1253,75,2,6,3,39,1,0,On Time
1254,326,2,5,6,39,1,0,On Time
1255,146,4,5,3,7,1,0,On Time
1256,128,2,2,6,14,5,10,Delayed
1257,341,2,3,3,26,1,0,On Time
1258,42,5,6,3,18,1,0,On Time
1259,356,1,2,4,24,1,0,On Time
1260,41,3,4,5,25,1,0,On Time
1261,34,1,6,5,50,4,25,Delayed
1262,17,4,1,6,32,5,10,Delayed
1263,165,1,3,3,6,3,45,Delayed
1264,153,2,6,1,16,4,25,Delayed
1265,76,4,1,4,3,1,0,On Time
1266,87,1,2,1,21,3,45,Delayed
1267,117,4,5,3,32,2,15,Delayed
1268,362,3,6,5,2,3,45,Delayed
1269,342,1,6,5,47,4,25,Delayed
1270,27,2,1,3,20,5,10,Delayed
1271,313,4,1,2,11,4,25,Delayed
1272,287,5,5,3,18,5,10,Delayed
1273,134,4,1,5,11,5,10,Delayed
1274,219,5,1,6,35,5,10,Delayed
1275,168,2,6,2,36,2,15,Delayed
1276,98,3,5,3,38,3,45,Delayed
1277,268,5,5,6,12,4,25,Delayed
1278,237,3,6,5,31,4,25,Delayed
1279,309,4,2,3,36,5,10,Delayed
1280,173,2,2,1,30,2,15,Delayed
1281,190,5,6,3,44,2,15,Delayed
1282,122,4,1,2,4,1,0,On Time
1283,46,1,3,2,2,2,15,Delayed
1284,64,4,2,5,44,5,10,Delayed
1285,130,3,2,6,13,5,10,Delayed
1286,310,2,6,2,26,3,45,Delayed
1287,363,2,6,3,29,5,10,Delayed
1288,193,4,3,1,48,3,45,Delayed
1289,307,1,3,6,36,2,15,Delayed
1290,181,3,5,1,28,1,0,On Time
1291,292,4,6,1,8,4,25,Delayed
1292,282,4,2,3,5,5,10,Delayed
1293,29,2,4,5,32,2,15,Delayed
1294,149,3,4,6,30,5,10,Delayed
1295,267,1,1,6,14,3,45,Delayed
1296,296,2,2,3,47,2,15,Delayed
1297,11,4,4,6,43,4,25,Delayed
1298,164,2,2,3,10,3,45,Delayed
1299,113,2,6,4,10,2,15,Delayed
1300,187,5,2,4,6,4,25,Delayed
1301,295,2,4,3,16,3,45,Delayed
1302,232,2,2,1,26,4,25,Delayed
1303,227,3,3,6,21,2,15,Delayed
1304,310,2,1,3,36,3,45,Delayed
1305,98,1,5,6,41,1,0,On Time
1306,55,4,4,3,42,5,10,Delayed
1307,111,3,6,3,30,1,0,On Time
1308,152,2,5,1,5,4,25,Delayed
1309,246,1,1,2,10,2,15,Delayed
1310,69,4,3,4,48,5,10,Delayed
1311,312,3,3,4,31,2,15,Delayed
1312,289,1,3,6,11,4,25,Delayed
1313,250,2,3,1,38,2,15,Delayed
1314,36,5,4,3,7,3,45,Delayed
1315,239,5,4,6,12,3,45,Delayed
1316,148,3,2,5,45,4,25,Delayed
1317,227,1,6,3,49,2,15,Delayed
1318,244,4,2,3,41,4,25,Delayed
1319,337,1,6,4,8,5,10,Delayed
1320,365,5,1,4,28,2,15,Delayed
